Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
226.9940636,183.7,75,22.9,24.5,46.7,26
227.607371,183.3,75,22.9,24.5,47,25.5
228.2125158,183.3,75.1,22.9,24.5,47.3,25.5
228.8266741,183.3,75.1,22.9,25,47.5,25.5
229.4157748,183.3,75.3,22.9,25,48.1,25.5
230.0327214,183.3,75.3,22.9,25.5,48.3,25.5
230.6121192,183,75.5,22.9,26,48.9,25.5
231.2085741,183,75.5,23.5,26,49.4,25.5
231.8354043,183,75.6,23.5,26,50.1,25.5
232.449342,183,75.6,23.5,26.5,50.9,25.5
233.0415027,182.6,75.8,23.5,26.5,51.1,26
233.6332357,182.6,75.8,23.5,27,51.6,26
234.2482966,182.6,75.8,23.5,27,52.1,25.5
234.8735967,182.3,76,23.5,27,52.3,25.5
235.4910008,181.9,76,23.5,27,52.6,25.5
236.1172132,181.9,76.1,23.5,27,52.8,26
236.7118708,181.9,76.1,22.9,27.5,53.3,26
237.3037068,181.6,76.3,23.5,27.5,53.5,25.5
237.8994952,181.6,76.5,23.5,28,54.2,26
238.5169429,181.6,76.5,22.9,28.4,54.7,26
239.095177,181.2,76.5,23.5,28.4,55.1,26
239.6775648,181.2,76.6,23.5,28.4,55.6,25.5
240.3044251,181.2,76.6,23.5,28.9,56.2,26
240.8943903,180.9,76.8,23.5,28.9,56.7,26
241.5159448,180.9,76.8,22.9,28.9,56.9,26
242.0964812,180.5,76.9,23.5,28.9,57.1,26
242.7155197,180.5,76.9,23.5,28.9,57.6,26
243.2946062,180.2,76.9,22.9,28.4,57.6,26
243.8689289,180.2,77.3,23.5,28.4,57.6,26
244.4807347,179.9,77.3,23.5,28,57.6,26
245.0944203,179.9,77.4,23.5,28,57.3,26
245.6911324,179.9,77.4,23.5,27.5,57.1,26
246.3009893,179.5,77.6,23.5,27.5,57.1,26
246.9298915,179.2,77.6,23.5,27.5,56.9,26
247.5597589,179.2,77.7,23.5,27,56.7,26
248.1593247,178.9,77.9,23.5,27,56.5,26
248.7672449,178.5,77.9,23.5,27,56.5,26
249.3895488,178.5,78.1,23.5,26.5,56.2,26
250.0007831,178.2,78.2,23.5,26.5,56,26
250.5746056,177.9,78.2,23.5,26.5,55.8,26.5
251.1616198,177.6,78.4,23.5,26,55.6,26.5
251.7952084,177.6,78.4,23.5,26,55.1,26
252.4096933,177.3,78.5,23.5,26,54.7,26
252.9906753,176.9,78.5,23.5,26,54.2,26
253.6296931,176.6,78.7,24,25.5,53.8,26
254.2338023,176.3,78.9,23.5,25.5,53.5,26
254.818372,176.3,78.9,23.5,25.5,53.5,26
255.4496679,176,78.9,23.5,25.5,53.8,26
256.0191378,176,79,23.5,25.5,54,26.5
256.6209,176,79,23.5,25.5,54.2,26
257.2126966,176,79.2,23.5,25.5,54.4,26.5
257.792874,175.7,79.2,23.5,25.5,54.2,26
258.3993139,175.7,79.3,23.5,25.5,54.4,26
258.9963408,175.7,79.3,23.5,25.5,54.7,26
259.5974239,175.7,79.3,23.5,25.5,54.9,26.5
260.2217873,175.4,79.5,23.5,26,55.4,26
260.828254,175.4,79.5,23.5,26.5,55.8,26.5
261.4299357,175.4,79.6,23.5,26.5,56,26
262.0674208,175.4,79.6,23.5,26.5,56.2,26
262.6907195,175.1,79.6,23.5,26.5,56.7,26
263.274412,175.1,79.8,22.9,26.5,56.9,26.5
263.9071166,175.1,79.8,23.5,26.5,56.9,26.5
264.5241445,175.1,79.8,23.5,26,56.9,26.5
265.137942,174.7,80,23.5,26,56.9,26
265.7321097,175.1,80,23.5,26,56.9,26.5
266.3144493,175.1,80,23.5,26,56.7,26.5
266.9214936,175.1,80.1,23.5,25.5,56.5,26.5
267.5820955,174.7,80.1,23.5,25.5,56.2,26.5
268.2378362,174.7,80.3,24,25.5,55.8,26.5
268.8644481,174.7,80.1,22.9,25,55.4,26.5
269.4429508,175.1,80.3,23.5,25.5,55.4,26.5
270.0419878,175.1,80.3,23.5,25,54.9,26.5
270.6807075,175.1,80.4,23.5,25,54.7,26.5
271.3033317,175.1,80.4,23.5,25,54.4,26.5
271.9023652,175.1,80.6,24,25,54.2,26.5
272.5299517,175.1,80.6,23.5,25,54,26.5
273.1628729,175.1,80.6,24,25,53.5,26.5
273.754355,175.1,80.6,23.5,24.5,53.3,26.5
274.3615536,174.7,80.7,23.5,25,53.1,26.5
274.9549616,174.7,80.7,23.5,25,53.1,26.5
275.5408415,174.7,80.7,23.5,24.5,52.8,26.5
276.1366001,175.1,80.7,23.5,24.5,52.6,26.5
276.7442567,175.1,80.7,24,24.5,52.3,26.5
277.3665949,175.1,80.9,23.5,24.5,52.3,26.5
