Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
161.0120117,150.6,71.3,28,30.2,45.6,27
161.617457,151.1,71.5,28,30.2,45.6,26.5
162.1913241,151.3,71.6,28,30.2,45.9,27
162.808898,151.7,71.8,28.4,30.2,45.9,26.5
163.396123,152.2,72,28,29.8,45.9,27
164.0029783,152.6,72,28,29.8,45.9,27
164.6042462,153,72.3,28,29.8,46.2,27
165.2594139,153.5,72.3,28.4,29.8,46.2,26.5
165.8823053,153.9,72.5,28,29.8,46.2,26.5
166.4799339,154.1,72.6,28,29.8,46.2,27
167.0529274,154.6,72.8,28,29.8,46.5,26.5
167.6915676,155,72.8,28,29.8,46.5,26.5
168.3206954,155.5,73,28.4,29.8,46.5,27
168.9236977,155.7,73.2,28,29.8,46.7,26.5
169.5369786,156.2,73.3,28,29.8,46.7,27
170.1671886,156.7,73.5,28.4,29.8,46.7,27
170.7834631,157.1,73.7,28.4,29.8,46.7,26.5
171.3936387,157.6,73.8,28,29.8,47,27
172.0115624,158.1,73.8,28,29.8,47,27
172.6364048,158.3,74,28.4,29.8,47.3,26.5
173.2619761,158.8,74.2,28,30.2,47.3,27
173.84781,159.5,74.3,28,29.8,47.3,27
174.432612,159.8,74.5,28.4,30.2,47.5,27
175.0440784,160,74.7,28,29.8,47.3,27
175.6503274,160.7,74.8,28.4,29.8,47.3,27
176.2584362,161,75,28.4,29.8,47.5,27
176.8667739,161.5,75.1,28.4,29.8,47.5,27
177.4700087,162,75.3,28.4,29.8,47.8,27
178.0767913,162.5,75.3,28.4,29.8,47.8,27
178.6674436,162.7,75.5,28.4,29.3,47.8,26.5
179.2842615,163.3,75.6,28,29.3,48.3,27
179.9200503,163.8,75.8,28,29.8,48.3,26.5
180.5376582,164,76,28.4,29.8,48.6,27
181.154904,164.5,76.1,28.4,29.8,48.6,27
181.7783188,164.8,76.3,28,29.8,48.9,27
182.3664668,165.3,76.5,28,29.8,48.6,27
182.9941679,165.6,76.6,28,29.8,48.9,27
183.6446458,166.1,76.8,28.4,29.8,48.9,27
184.255216,166.7,76.8,28.4,29.8,48.9,27
184.8717918,166.9,77.1,28.4,29.8,49.1,26.5
185.4924726,167.5,77.1,28,29.8,49.1,27
186.0737512,167.8,77.3,28.4,29.8,49.1,27
186.6726086,168.3,77.4,28.4,29.8,49.4,27
187.2787589,168.6,77.6,28,29.8,49.6,27
187.8837629,168.9,77.7,28.4,30.2,49.9,27
188.4890493,169.4,77.9,28,30.2,49.9,27
189.0854122,169.7,78.1,28,30.2,50.1,27.5
189.7097234,170.3,78.1,28,30.2,50.4,27
190.3274964,170.6,78.2,28,30.6,50.6,27
190.9325273,171.2,78.4,28.4,30.6,50.6,27
191.5225553,171.4,78.4,28,30.6,50.9,27
192.120224,172,78.5,28,30.6,51.1,27
192.7377994,172.3,78.7,28.4,31.1,51.4,27
193.3582734,172.9,78.7,28,31.1,51.4,27
193.9589564,173.2,78.9,28.4,31.5,51.6,27
194.5652119,173.5,79,28.4,31.9,51.9,27
195.1623008,174.1,79,28.4,31.9,52.1,27
195.7665522,174.4,79.2,28,31.9,52.1,27
196.3671694,174.7,79.2,28.4,31.9,52.1,27
196.9464228,175.4,79.3,28.4,31.9,52.3,27
197.5522998,175.7,79.3,28.4,31.9,52.6,27
198.1433265,176,79.5,28,31.5,52.6,27
198.7639452,176.6,79.5,28,31.5,52.8,27
199.3794773,176.9,79.6,28.4,31.9,52.8,27
199.9712729,177.3,79.6,28.4,31.5,52.8,27
200.6131845,177.6,79.8,28.4,31.5,53.1,27
201.2085803,177.6,79.8,28.4,31.5,53.1,27.5
201.8518441,178.2,79.8,28.4,31.1,53.1,27
202.4488531,178.5,80,28.4,31.1,53.1,27
203.0815675,178.5,80,28.4,31.1,53.1,27
203.7204275,178.9,80.1,28.4,31.1,53.1,27
204.3110188,179.5,80.1,28.4,31.1,53.1,27
204.9369828,179.5,80.1,28.4,30.6,53.1,27
205.5219347,179.9,80.1,28.4,31.1,53.3,27
206.1315153,180.5,80.3,28.4,31.1,53.3,27
206.75067,180.9,80.3,28.9,31.1,53.5,27
207.3648308,181.2,80.3,28.4,30.6,53.5,27
207.9504391,181.6,80.1,28.4,30.6,53.3,27
208.5700008,181.9,80.3,28.4,30.2,53.3,27
209.1867698,182.3,80.1,28.4,30.6,53.3,27
209.8027032,182.6,80.1,28.4,30.6,53.1,27
210.4171612,183,80.1,28.4,30.6,53.3,26.5
211.0187122,183.3,80.1,28.4,30.6,53.3,27
211.6164236,183.7,80.1,28.4,30.6,53.5,27.5
212.2172382,184,80,28.4,31.1,53.5,27
212.8160033,184.4,80,28.4,31.1,53.5,27
213.4126898,184.7,80,28.4,31.1,53.8,27
213.9970875,185.1,80,28.4,31.1,54,27
214.592786,185.5,80,28.4,31.1,54.2,27.5
215.1913899,185.8,79.8,28.4,31.1,54.2,27.5
215.8194312,186.6,79.8,28.4,31.1,54.4,27
216.4068286,186.6,79.8,28.4,31.1,54.4,27
217.0144674,187,79.8,28.4,31.1,54.7,27
217.6058571,187.3,79.8,28.4,31.5,54.7,27
218.2131732,187.7,79.6,28.9,31.5,54.9,27
218.8159291,188.1,79.6,28.4,31.5,55.1,27
219.4309955,188.5,79.6,28.4,31.5,55.1,27
220.0286127,188.9,79.5,28.4,31.1,55.1,27
220.6209392,189.3,79.5,28.9,31.1,55.1,27
221.2214008,189.3,79.5,28.4,31.1,55.4,27
221.8309283,189.7,79.3,28.4,31.1,55.4,27.5
222.4379004,189.7,79.3,28.4,31.1,55.6,27.5
223.0303696,190.1,79.3,28.4,31.1,55.6,27.5
223.6307416,190.1,79.3,28.4,31.1,55.8,27
224.233249,190.5,79.2,28.4,31.1,56,27
224.8162996,190.5,79.2,28.4,30.6,56,27
225.4010651,190.5,79,28,30.6,56.2,27
225.9856524,190.9,79,28.4,30.6,56.5,27
226.613287,190.9,79,28.4,30.6,56.5,27
227.2102453,190.9,78.9,28.4,30.6,56.5,27
227.7943338,190.9,78.9,28.4,30.6,56.7,27.5
228.3774834,190.9,78.7,28.4,30.6,56.7,27.5
229.0042502,190.9,78.7,28.4,30.6,56.9,27
229.6307561,190.9,78.7,28.4,30.6,57.1,27
230.2249482,190.9,78.5,28.4,30.6,57.1,27.5
230.8097467,190.9,78.5,28.4,30.6,57.3,27.5
231.4159813,190.9,78.4,28.4,30.6,57.6,27.5
